row_id,order_id ,created_at,quantity ,delivery ,item_id ,cust_id ,add_id ,rota_id,time_of_day,created_date,shift_id
302,ORD_00120,11:03:50,5,0,it028,241,241,r00008,Morning,2023-01-08,sh0013
303,ORD_00120,11:03:50,10,0,it034,241,241,r00008,Morning,2023-01-08,sh0013
304,ORD_00121,11:37:36,3,1,it036,241,241,r00008,Morning,2023-01-08,sh0013
305,ORD_00121,11:37:36,2,1,it009,241,241,r00008,Morning,2023-01-08,sh0013
306,ORD_00121,11:37:36,7,1,it025,241,241,r00008,Morning,2023-01-08,sh0013
307,ORD_00122,21:09:22,10,1,it012,241,241,r00008,Evening,2023-01-08,sh0014
308,ORD_00124,20:02:02,9,1,it014,59,59,r00008,Evening,2023-01-08,sh0014
309,ORD_00125,13:49:34,5,1,it006,47,47,r00008,Morning,2023-01-08,sh0013
310,ORD_00125,13:49:34,4,1,it002,47,47,r00008,Morning,2023-01-08,sh0013
311,ORD_00125,13:49:34,3,1,it021,47,47,r00008,Morning,2023-01-08,sh0013
312,ORD_00126,20:30:51,8,0,it031,47,47,r00008,Evening,2023-01-08,sh0014
313,ORD_00126,20:30:51,7,0,it025,47,47,r00008,Evening,2023-01-08,sh0014
314,ORD_00126,20:30:51,10,0,it003,47,47,r00008,Evening,2023-01-08,sh0014
315,ORD_00126,20:30:51,3,0,it034,47,47,r00008,Evening,2023-01-08,sh0014
316,ORD_00127,11:36:49,10,1,it033,47,47,r00008,Morning,2023-01-08,sh0013
317,ORD_00127,11:36:49,8,1,it020,47,47,r00008,Morning,2023-01-08,sh0013
318,ORD_00127,11:36:49,7,1,it018,47,47,r00008,Morning,2023-01-08,sh0013
319,ORD_00127,11:36:49,10,1,it001,47,47,r00008,Morning,2023-01-08,sh0013
320,ORD_00127,11:36:49,3,1,it006,47,47,r00008,Morning,2023-01-08,sh0013
321,ORD_00128,13:37:32,5,1,it026,47,47,r00008,Morning,2023-01-08,sh0013
322,ORD_00129,12:56:25,2,0,it036,279,279,r00008,Morning,2023-01-08,sh0013
323,ORD_00129,12:56:25,3,0,it002,279,279,r00008,Morning,2023-01-08,sh0013
324,ORD_00129,12:56:25,1,0,it034,279,279,r00008,Morning,2023-01-08,sh0013
325,ORD_00130,10:52:29,6,0,it005,279,279,r00008,Morning,2023-01-08,sh0013
326,ORD_00130,10:52:29,7,0,it020,279,279,r00008,Morning,2023-01-08,sh0013
327,ORD_00131,13:05:40,10,1,it014,279,279,r00008,Morning,2023-01-08,sh0013
328,ORD_00131,13:05:40,9,1,it026,279,279,r00008,Morning,2023-01-08,sh0013
329,ORD_00131,13:05:40,7,1,it028,279,279,r00008,Morning,2023-01-08,sh0013
330,ORD_00131,13:05:40,1,1,it009,279,279,r00008,Morning,2023-01-08,sh0013
331,ORD_00131,13:05:40,4,1,it030,279,279,r00008,Morning,2023-01-08,sh0013
332,ORD_00132,18:38:35,9,1,it020,279,279,r00008,Evening,2023-01-08,sh0014
333,ORD_00133,20:30:11,1,0,it025,190,190,r00008,Evening,2023-01-08,sh0014
334,ORD_00133,20:30:11,1,0,it012,190,190,r00008,Evening,2023-01-08,sh0014
335,ORD_00133,20:30:11,2,0,it022,190,190,r00008,Evening,2023-01-08,sh0014
336,ORD_00134,20:47:35,10,1,it007,190,190,r00008,Evening,2023-01-08,sh0014
337,ORD_00134,20:47:35,6,1,it015,190,190,r00008,Evening,2023-01-08,sh0014
338,ORD_00134,20:47:35,1,1,it032,190,190,r00008,Evening,2023-01-08,sh0014
339,ORD_00135,20:40:40,5,1,it015,190,190,r00008,Evening,2023-01-08,sh0014
340,ORD_00135,20:40:40,2,1,it019,190,190,r00008,Evening,2023-01-08,sh0014
341,ORD_00135,20:40:40,5,1,it005,190,190,r00008,Evening,2023-01-08,sh0014
342,ORD_00136,12:27:33,9,0,it006,190,190,r00008,Morning,2023-01-08,sh0013
343,ORD_00136,12:27:33,2,0,it019,190,190,r00008,Morning,2023-01-08,sh0013
344,ORD_00137,19:27:44,3,1,it014,190,190,r00008,Evening,2023-01-08,sh0014
345,ORD_00137,19:27:44,2,1,it010,190,190,r00008,Evening,2023-01-08,sh0014
346,ORD_00137,19:27:44,7,1,it027,190,190,r00008,Evening,2023-01-08,sh0014
347,ORD_00138,12:03:33,4,1,it016,190,190,r00008,Morning,2023-01-08,sh0013
348,ORD_00138,12:03:33,10,1,it036,190,190,r00008,Morning,2023-01-08,sh0013
349,ORD_00138,12:03:33,4,1,it023,190,190,r00008,Morning,2023-01-08,sh0013
350,ORD_00139,20:03:14,5,0,it035,190,190,r00008,Evening,2023-01-08,sh0014
351,ORD_00139,20:03:14,1,0,it033,190,190,r00008,Evening,2023-01-08,sh0014
352,ORD_00139,20:03:14,7,0,it033,190,190,r00008,Evening,2023-01-08,sh0014
353,ORD_00140,21:28:07,4,0,it024,190,190,r00008,Evening,2023-01-08,sh0014
354,ORD_00140,21:28:07,7,0,it031,190,190,r00008,Evening,2023-01-08,sh0014
355,ORD_00140,21:28:07,7,0,it033,190,190,r00008,Evening,2023-01-08,sh0014
356,ORD_00141,20:47:04,5,1,it002,190,190,r00008,Evening,2023-01-08,sh0014
357,ORD_00142,22:29:13,6,1,it035,90,90,r00008,Evening,2023-01-08,sh0014
358,ORD_00142,22:29:13,1,1,it002,90,90,r00008,Evening,2023-01-08,sh0014
359,ORD_00143,18:43:51,2,0,it035,90,90,r00008,Evening,2023-01-08,sh0014
360,ORD_00144,11:09:17,4,1,it007,199,199,r00008,Morning,2023-01-08,sh0013
361,ORD_00144,11:09:17,7,1,it018,199,199,r00008,Morning,2023-01-08,sh0013
362,ORD_00145,13:54:59,4,1,it035,199,199,r00009,Morning,2023-01-09,sh0001
363,ORD_00146,18:57:22,2,0,it032,154,154,r00009,Evening,2023-01-09,sh0002
364,ORD_00146,18:57:22,5,0,it035,154,154,r00009,Evening,2023-01-09,sh0002
365,ORD_00146,18:57:22,2,0,it025,154,154,r00009,Evening,2023-01-09,sh0002
366,ORD_00147,12:23:36,8,1,it027,154,154,r00009,Morning,2023-01-09,sh0001
367,ORD_00148,19:25:50,4,1,it020,221,221,r00009,Evening,2023-01-09,sh0002
368,ORD_00148,19:25:50,9,1,it036,221,221,r00009,Evening,2023-01-09,sh0002
369,ORD_00148,19:25:50,2,1,it028,221,221,r00009,Evening,2023-01-09,sh0002
370,ORD_00148,19:25:50,2,1,it027,221,221,r00009,Evening,2023-01-09,sh0002
371,ORD_00148,19:25:50,7,1,it034,221,221,r00009,Evening,2023-01-09,sh0002
372,ORD_00149,11:21:08,2,0,it033,221,221,r00009,Morning,2023-01-09,sh0001
373,ORD_00150,11:33:14,7,0,it026,86,86,r00009,Morning,2023-01-09,sh0001
374,ORD_00150,11:33:14,7,0,it037,86,86,r00009,Morning,2023-01-09,sh0001
375,ORD_00151,20:41:29,5,1,it007,86,86,r00009,Evening,2023-01-09,sh0002
376,ORD_00151,20:41:29,2,1,it034,86,86,r00009,Evening,2023-01-09,sh0002
377,ORD_00151,20:41:29,8,1,it015,86,86,r00009,Evening,2023-01-09,sh0002
378,ORD_00151,20:41:29,2,1,it013,86,86,r00009,Evening,2023-01-09,sh0002
379,ORD_00153,21:23:45,9,0,it010,86,86,r00009,Evening,2023-01-09,sh0002
380,ORD_00153,21:23:45,1,0,it002,86,86,r00009,Evening,2023-01-09,sh0002
381,ORD_00153,21:23:45,3,0,it008,86,86,r00009,Evening,2023-01-09,sh0002
382,ORD_00154,13:30:52,9,1,it029,86,86,r00009,Morning,2023-01-09,sh0001
383,ORD_00154,13:30:52,6,1,it010,86,86,r00009,Morning,2023-01-09,sh0001
384,ORD_00154,13:30:52,2,1,it023,86,86,r00009,Morning,2023-01-09,sh0001
385,ORD_00154,13:30:52,4,1,it016,86,86,r00009,Morning,2023-01-09,sh0001
386,ORD_00155,10:54:16,9,1,it026,86,86,r00009,Morning,2023-01-09,sh0001
387,ORD_00155,10:54:16,6,1,it029,86,86,r00009,Morning,2023-01-09,sh0001
388,ORD_00155,10:54:16,1,1,it008,86,86,r00009,Morning,2023-01-09,sh0001
389,ORD_00156,11:24:49,4,0,it003,86,86,r00009,Morning,2023-01-09,sh0001
390,ORD_00156,11:24:49,4,0,it013,86,86,r00009,Morning,2023-01-09,sh0001
391,ORD_00156,11:24:49,6,0,it001,86,86,r00009,Morning,2023-01-09,sh0001
392,ORD_00156,11:24:49,6,0,it002,86,86,r00009,Morning,2023-01-09,sh0001
393,ORD_00157,11:09:49,9,1,it008,86,86,r00009,Morning,2023-01-09,sh0001
394,ORD_00158,21:57:32,5,1,it014,273,273,r00009,Evening,2023-01-09,sh0002
395,ORD_00158,21:57:32,7,1,it018,273,273,r00009,Evening,2023-01-09,sh0002
396,ORD_00158,21:57:32,6,1,it017,273,273,r00009,Evening,2023-01-09,sh0002
397,ORD_00159,21:25:42,7,0,it034,273,273,r00009,Evening,2023-01-09,sh0002
398,ORD_00159,21:25:42,10,0,it033,273,273,r00009,Evening,2023-01-09,sh0002
399,ORD_00159,21:25:42,4,0,it004,273,273,r00009,Evening,2023-01-09,sh0002
400,ORD_00159,21:25:42,10,0,it016,273,273,r00009,Evening,2023-01-09,sh0002
401,ORD_00161,21:42:22,10,1,it029,273,273,r00009,Evening,2023-01-09,sh0002
402,ORD_00162,11:40:21,1,1,it011,29,29,r00009,Morning,2023-01-09,sh0001
403,ORD_00162,11:40:21,5,1,it013,29,29,r00009,Morning,2023-01-09,sh0001
404,ORD_00162,11:40:21,10,1,it009,29,29,r00009,Morning,2023-01-09,sh0001
405,ORD_00162,11:40:21,5,1,it004,29,29,r00009,Morning,2023-01-09,sh0001
406,ORD_00163,12:32:30,6,0,it035,29,29,r00009,Morning,2023-01-09,sh0001
407,ORD_00163,12:32:30,3,0,it019,29,29,r00009,Morning,2023-01-09,sh0001
408,ORD_00164,11:20:08,2,1,it016,29,29,r00009,Morning,2023-01-09,sh0001
409,ORD_00165,22:24:54,8,1,it009,5,5,r00009,Evening,2023-01-09,sh0002
410,ORD_00165,22:24:54,6,1,it019,5,5,r00009,Evening,2023-01-09,sh0002
411,ORD_00166,11:30:58,1,0,it036,5,5,r00009,Morning,2023-01-09,sh0001
412,ORD_00166,11:30:58,5,0,it034,5,5,r00009,Morning,2023-01-09,sh0001
413,ORD_00169,10:45:57,10,0,it001,5,5,r00009,Morning,2023-01-09,sh0001
414,ORD_00169,10:45:57,3,0,it002,5,5,r00009,Morning,2023-01-09,sh0001
415,ORD_00169,10:45:57,5,0,it032,5,5,r00009,Morning,2023-01-09,sh0001
416,ORD_00170,13:25:51,6,0,it030,5,5,r00009,Morning,2023-01-09,sh0001
417,ORD_00170,13:25:51,4,0,it037,5,5,r00009,Morning,2023-01-09,sh0001
418,ORD_00170,13:25:51,3,0,it021,5,5,r00009,Morning,2023-01-09,sh0001
419,ORD_00170,13:25:51,8,0,it010,5,5,r00009,Morning,2023-01-09,sh0001
420,ORD_00170,13:25:51,3,0,it009,5,5,r00009,Morning,2023-01-09,sh0001
421,ORD_00170,13:25:51,4,0,it017,5,5,r00009,Morning,2023-01-09,sh0001
422,ORD_00171,11:47:12,2,1,it023,5,5,r00009,Morning,2023-01-09,sh0001
423,ORD_00171,11:47:12,1,1,it009,5,5,r00009,Morning,2023-01-09,sh0001
424,ORD_00171,11:47:12,8,1,it018,5,5,r00009,Morning,2023-01-09,sh0001
425,ORD_00171,11:47:12,2,1,it026,5,5,r00009,Morning,2023-01-09,sh0001
426,ORD_00172,13:34:03,3,1,it007,5,5,r00009,Morning,2023-01-09,sh0001
427,ORD_00172,13:34:03,2,1,it010,5,5,r00009,Morning,2023-01-09,sh0001
428,ORD_00173,22:15:12,10,0,it002,5,5,r00009,Evening,2023-01-09,sh0002
429,ORD_00174,20:20:02,1,1,it017,236,236,r00009,Evening,2023-01-09,sh0002
430,ORD_00175,11:40:30,5,1,it003,257,257,r00009,Morning,2023-01-09,sh0001
431,ORD_00175,11:40:30,1,1,it016,257,257,r00009,Morning,2023-01-09,sh0001
432,ORD_00176,11:33:14,6,0,it003,257,257,r00009,Morning,2023-01-09,sh0001
433,ORD_00176,11:33:14,4,0,it021,257,257,r00009,Morning,2023-01-09,sh0001
434,ORD_00176,11:33:14,3,0,it025,257,257,r00009,Morning,2023-01-09,sh0001
435,ORD_00176,11:33:14,10,0,it007,257,257,r00009,Morning,2023-01-09,sh0001
436,ORD_00177,20:04:40,9,1,it019,257,257,r00009,Evening,2023-01-09,sh0002
437,ORD_00177,20:04:40,9,1,it005,257,257,r00009,Evening,2023-01-09,sh0002
438,ORD_00177,20:04:40,4,1,it002,257,257,r00009,Evening,2023-01-09,sh0002
439,ORD_00177,20:04:40,5,1,it020,257,257,r00009,Evening,2023-01-09,sh0002
440,ORD_00177,20:04:40,5,1,it014,257,257,r00009,Evening,2023-01-09,sh0002
441,ORD_00178,10:34:28,8,1,it033,257,257,r00009,Morning,2023-01-09,sh0001
442,ORD_00178,10:34:28,7,1,it006,257,257,r00009,Morning,2023-01-09,sh0001
443,ORD_00179,22:39:20,9,0,it004,257,257,r000010,Evening,2023-01-10,sh0004
444,ORD_00179,22:39:20,4,0,it013,257,257,r000010,Evening,2023-01-10,sh0004
445,ORD_00180,11:27:25,9,0,it031,257,257,r000010,Morning,2023-01-10,sh0003
446,ORD_00180,11:27:25,1,0,it032,257,257,r000010,Morning,2023-01-10,sh0003
447,ORD_00180,11:27:25,1,0,it029,257,257,r000010,Morning,2023-01-10,sh0003
448,ORD_00181,12:51:23,4,1,it010,257,257,r000010,Morning,2023-01-10,sh0003
449,ORD_00181,12:51:23,8,1,it015,257,257,r000010,Morning,2023-01-10,sh0003
450,ORD_00181,12:51:23,7,1,it030,257,257,r000010,Morning,2023-01-10,sh0003
451,ORD_00181,12:51:23,2,1,it028,257,257,r000010,Morning,2023-01-10,sh0003
452,ORD_00182,19:43:53,9,1,it032,257,257,r000010,Evening,2023-01-10,sh0004
453,ORD_00182,19:43:53,7,1,it031,257,257,r000010,Evening,2023-01-10,sh0004
454,ORD_00182,19:43:53,2,1,it022,257,257,r000010,Evening,2023-01-10,sh0004
455,ORD_00183,13:33:42,10,0,it037,257,257,r000010,Morning,2023-01-10,sh0003
456,ORD_00183,13:33:42,7,0,it029,257,257,r000010,Morning,2023-01-10,sh0003
457,ORD_00183,13:33:42,8,0,it030,257,257,r000010,Morning,2023-01-10,sh0003
458,ORD_00183,13:33:42,3,0,it019,257,257,r000010,Morning,2023-01-10,sh0003
459,ORD_00184,11:30:13,6,1,it014,257,257,r000010,Morning,2023-01-10,sh0003
460,ORD_00184,11:30:13,5,1,it004,257,257,r000010,Morning,2023-01-10,sh0003
461,ORD_00185,12:09:09,6,1,it015,257,257,r000010,Morning,2023-01-10,sh0003
462,ORD_00185,12:09:09,3,1,it027,257,257,r000010,Morning,2023-01-10,sh0003
463,ORD_00185,12:09:09,9,1,it002,257,257,r000010,Morning,2023-01-10,sh0003
464,ORD_00185,12:09:09,1,1,it024,257,257,r000010,Morning,2023-01-10,sh0003
465,ORD_00186,21:19:05,5,0,it018,257,257,r000010,Evening,2023-01-10,sh0004
466,ORD_00186,21:19:05,5,0,it033,257,257,r000010,Evening,2023-01-10,sh0004
467,ORD_00187,21:57:39,1,1,it026,257,257,r000010,Evening,2023-01-10,sh0004
468,ORD_00187,21:57:39,4,1,it017,257,257,r000010,Evening,2023-01-10,sh0004
469,ORD_00187,21:57:39,6,1,it037,257,257,r000010,Evening,2023-01-10,sh0004
470,ORD_00187,21:57:39,1,1,it010,257,257,r000010,Evening,2023-01-10,sh0004
471,ORD_00188,20:46:07,4,1,it028,257,257,r000010,Evening,2023-01-10,sh0004
472,ORD_00188,20:46:07,2,1,it019,257,257,r000010,Evening,2023-01-10,sh0004
473,ORD_00189,19:11:34,7,0,it036,257,257,r000010,Evening,2023-01-10,sh0004
474,ORD_00189,19:11:34,9,0,it011,257,257,r000010,Evening,2023-01-10,sh0004
475,ORD_00189,19:11:34,3,0,it020,257,257,r000010,Evening,2023-01-10,sh0004
476,ORD_00190,20:18:12,7,0,it002,257,257,r000010,Evening,2023-01-10,sh0004
477,ORD_00190,20:18:12,7,0,it023,257,257,r000010,Evening,2023-01-10,sh0004
478,ORD_00191,20:39:27,8,1,it017,257,257,r000010,Evening,2023-01-10,sh0004
479,ORD_00193,19:18:32,8,0,it034,123,123,r000010,Evening,2023-01-10,sh0004
480,ORD_00193,19:18:32,6,0,it028,123,123,r000010,Evening,2023-01-10,sh0004
481,ORD_00193,19:18:32,4,0,it032,123,123,r000010,Evening,2023-01-10,sh0004
482,ORD_00193,19:18:32,7,0,it012,123,123,r000010,Evening,2023-01-10,sh0004
483,ORD_00196,11:31:13,8,0,it003,123,123,r000010,Morning,2023-01-10,sh0003
484,ORD_00197,22:37:13,9,1,it036,238,238,r000010,Evening,2023-01-10,sh0004
485,ORD_00197,22:37:13,3,1,it029,238,238,r000010,Evening,2023-01-10,sh0004
486,ORD_00198,11:17:01,10,1,it006,238,238,r000010,Morning,2023-01-10,sh0003
487,ORD_00198,11:17:01,10,1,it019,238,238,r000010,Morning,2023-01-10,sh0003
488,ORD_00199,11:11:25,4,0,it026,238,238,r000010,Morning,2023-01-10,sh0003
489,ORD_00199,11:11:25,6,0,it023,238,238,r000010,Morning,2023-01-10,sh0003
490,ORD_00199,11:11:25,7,0,it029,238,238,r000010,Morning,2023-01-10,sh0003
491,ORD_00199,11:11:25,5,0,it034,238,238,r000010,Morning,2023-01-10,sh0003
492,ORD_00200,13:21:02,5,0,it013,238,238,r000010,Morning,2023-01-10,sh0003
493,ORD_00201,10:51:30,9,1,it018,59,59,r000010,Morning,2023-01-10,sh0003
494,ORD_00201,10:51:30,3,1,it004,59,59,r000010,Morning,2023-01-10,sh0003
495,ORD_00202,20:11:09,2,1,it034,59,59,r000010,Evening,2023-01-10,sh0004
496,ORD_00203,20:49:41,2,0,it031,133,133,r000010,Evening,2023-01-10,sh0004
497,ORD_00204,13:28:19,5,1,it029,16,16,r000010,Morning,2023-01-10,sh0003
498,ORD_00204,13:28:19,6,1,it036,16,16,r000010,Morning,2023-01-10,sh0003
499,ORD_00205,19:59:55,4,1,it031,16,16,r000010,Evening,2023-01-10,sh0004
500,ORD_00207,18:50:06,6,1,it028,94,94,r000010,Evening,2023-01-10,sh0004
501,ORD_00208,13:41:34,7,1,it016,192,192,r000010,Morning,2023-01-10,sh0003
502,ORD_00208,13:41:34,7,1,it001,192,192,r000010,Morning,2023-01-10,sh0003
503,ORD_00209,21:04:22,4,0,it025,192,192,r000010,Evening,2023-01-10,sh0004
504,ORD_00209,21:04:22,7,0,it031,192,192,r000010,Evening,2023-01-10,sh0004
505,ORD_00210,22:52:00,9,0,it015,192,192,r000010,Evening,2023-01-10,sh0004
506,ORD_00210,22:52:00,3,0,it022,192,192,r000010,Evening,2023-01-10,sh0004
507,ORD_00210,22:52:00,3,0,it008,192,192,r000011,Evening,2023-01-11,sh0006
508,ORD_00211,19:21:23,8,1,it013,192,192,r000011,Evening,2023-01-11,sh0006
509,ORD_00212,11:31:04,3,1,it013,279,279,r000011,Morning,2023-01-11,sh0005
510,ORD_00212,11:31:04,7,1,it004,279,279,r000011,Morning,2023-01-11,sh0005
511,ORD_00212,11:31:04,4,1,it037,279,279,r000011,Morning,2023-01-11,sh0005
512,ORD_00214,13:13:54,6,1,it027,279,279,r000011,Morning,2023-01-11,sh0005
513,ORD_00214,13:13:54,9,1,it011,279,279,r000011,Morning,2023-01-11,sh0005
514,ORD_00214,13:13:54,3,1,it001,279,279,r000011,Morning,2023-01-11,sh0005
515,ORD_00215,11:10:43,3,1,it033,279,279,r000011,Morning,2023-01-11,sh0005
516,ORD_00215,11:10:43,1,1,it013,279,279,r000011,Morning,2023-01-11,sh0005
517,ORD_00216,21:07:02,3,0,it017,279,279,r000011,Evening,2023-01-11,sh0006
518,ORD_00217,21:58:58,4,1,it030,231,231,r000011,Evening,2023-01-11,sh0006
519,ORD_00217,21:58:58,10,1,it022,231,231,r000011,Evening,2023-01-11,sh0006
520,ORD_00217,21:58:58,3,1,it027,231,231,r000011,Evening,2023-01-11,sh0006
521,ORD_00217,21:58:58,10,1,it025,231,231,r000011,Evening,2023-01-11,sh0006
522,ORD_00217,21:58:58,7,1,it024,231,231,r000011,Evening,2023-01-11,sh0006
523,ORD_00218,11:30:34,9,1,it024,231,231,r000011,Morning,2023-01-11,sh0005
524,ORD_00218,11:30:34,9,1,it030,231,231,r000011,Morning,2023-01-11,sh0005
525,ORD_00219,11:36:34,4,0,it027,231,231,r000011,Morning,2023-01-11,sh0005
526,ORD_00219,11:36:34,7,0,it023,231,231,r000011,Morning,2023-01-11,sh0005
527,ORD_00220,20:51:47,2,0,it013,231,231,r000011,Evening,2023-01-11,sh0006
528,ORD_00220,20:51:47,8,0,it030,231,231,r000011,Evening,2023-01-11,sh0006
529,ORD_00220,20:51:47,2,0,it003,231,231,r000011,Evening,2023-01-11,sh0006
530,ORD_00220,20:51:47,5,0,it021,231,231,r000011,Evening,2023-01-11,sh0006
531,ORD_00221,21:17:45,3,1,it004,231,231,r000011,Evening,2023-01-11,sh0006
532,ORD_00221,21:17:45,7,1,it013,231,231,r000011,Evening,2023-01-11,sh0006
533,ORD_00221,21:17:45,4,1,it003,231,231,r000011,Evening,2023-01-11,sh0006
534,ORD_00221,21:17:45,1,1,it009,231,231,r000011,Evening,2023-01-11,sh0006
535,ORD_00221,21:17:45,4,1,it037,231,231,r000011,Evening,2023-01-11,sh0006
536,ORD_00221,21:17:45,5,1,it009,231,231,r000011,Evening,2023-01-11,sh0006
537,ORD_00221,21:17:45,6,1,it010,231,231,r000011,Evening,2023-01-11,sh0006
538,ORD_00222,11:30:25,1,1,it021,231,231,r000011,Morning,2023-01-11,sh0005
539,ORD_00223,19:11:59,2,0,it022,183,183,r000011,Evening,2023-01-11,sh0006
540,ORD_00223,19:11:59,1,0,it008,183,183,r000011,Evening,2023-01-11,sh0006
541,ORD_00224,20:25:38,10,1,it028,183,183,r000011,Evening,2023-01-11,sh0006
542,ORD_00224,20:25:38,3,1,it031,183,183,r000011,Evening,2023-01-11,sh0006
543,ORD_00224,20:25:38,7,1,it021,183,183,r000011,Evening,2023-01-11,sh0006
544,ORD_00225,20:43:59,8,1,it005,183,183,r000011,Evening,2023-01-11,sh0006
545,ORD_00225,20:43:59,1,1,it032,183,183,r000011,Evening,2023-01-11,sh0006
546,ORD_00227,13:53:30,8,1,it025,183,183,r000011,Morning,2023-01-11,sh0005
547,ORD_00227,13:53:30,7,1,it033,183,183,r000011,Morning,2023-01-11,sh0005
548,ORD_00228,20:30:14,9,1,it002,183,183,r000011,Evening,2023-01-11,sh0006
549,ORD_00228,20:30:14,3,1,it015,183,183,r000011,Evening,2023-01-11,sh0006
550,ORD_00229,21:23:03,4,0,it026,183,183,r000011,Evening,2023-01-11,sh0006
551,ORD_00229,21:23:03,7,0,it026,183,183,r000011,Evening,2023-01-11,sh0006
552,ORD_00230,20:14:45,5,0,it023,183,183,r000011,Evening,2023-01-11,sh0006
553,ORD_00230,20:14:45,7,0,it024,183,183,r000011,Evening,2023-01-11,sh0006
554,ORD_00232,18:42:47,1,1,it018,183,183,r000011,Evening,2023-01-11,sh0006
555,ORD_00232,18:42:47,5,1,it013,183,183,r000011,Evening,2023-01-11,sh0006
556,ORD_00232,18:42:47,3,1,it035,183,183,r000011,Evening,2023-01-11,sh0006
557,ORD_00233,21:48:45,4,0,it025,183,183,r000011,Evening,2023-01-11,sh0006
558,ORD_00235,22:17:32,7,1,it001,214,214,r000011,Evening,2023-01-11,sh0006
559,ORD_00235,22:17:32,7,1,it011,214,214,r000011,Evening,2023-01-11,sh0006
560,ORD_00235,22:17:32,4,1,it012,214,214,r000011,Evening,2023-01-11,sh0006
561,ORD_00236,18:47:02,5,0,it035,214,214,r000011,Evening,2023-01-11,sh0006
562,ORD_00237,19:44:23,8,1,it022,83,83,r000011,Evening,2023-01-11,sh0006
563,ORD_00237,19:44:23,7,1,it034,83,83,r000011,Evening,2023-01-11,sh0006
564,ORD_00238,19:10:40,2,1,it031,83,83,r000011,Evening,2023-01-11,sh0006
565,ORD_00238,19:10:40,5,1,it020,83,83,r000011,Evening,2023-01-11,sh0006
566,ORD_00238,19:10:40,3,1,it007,83,83,r000011,Evening,2023-01-11,sh0006
567,ORD_00239,21:04:06,1,0,it036,83,83,r000011,Evening,2023-01-11,sh0006
568,ORD_00239,21:04:06,4,0,it022,83,83,r000011,Evening,2023-01-11,sh0006
569,ORD_00239,21:04:06,4,0,it023,83,83,r000011,Evening,2023-01-11,sh0006
570,ORD_00240,12:43:12,4,0,it003,83,83,r000012,Morning,2023-01-12,sh0007
571,ORD_00240,12:43:12,2,0,it015,83,83,r000012,Morning,2023-01-12,sh0007
572,ORD_00241,12:16:21,9,1,it010,83,83,r000012,Morning,2023-01-12,sh0007
573,ORD_00241,12:16:21,8,1,it003,83,83,r000012,Morning,2023-01-12,sh0007
574,ORD_00241,12:16:21,8,1,it016,83,83,r000012,Morning,2023-01-12,sh0007
575,ORD_00241,12:16:21,3,1,it011,83,83,r000012,Morning,2023-01-12,sh0007
576,ORD_00242,13:41:12,2,1,it026,83,83,r000012,Morning,2023-01-12,sh0007
577,ORD_00242,13:41:12,5,1,it001,83,83,r000012,Morning,2023-01-12,sh0007
578,ORD_00242,13:41:12,9,1,it030,83,83,r000012,Morning,2023-01-12,sh0007
579,ORD_00243,18:33:40,1,0,it034,83,83,r000012,Evening,2023-01-12,sh0008
580,ORD_00243,18:33:40,1,0,it032,83,83,r000012,Evening,2023-01-12,sh0008
581,ORD_00243,18:33:40,4,0,it025,83,83,r000012,Evening,2023-01-12,sh0008
582,ORD_00244,18:53:34,2,1,it014,83,83,r000012,Evening,2023-01-12,sh0008
583,ORD_00244,18:53:34,7,1,it028,83,83,r000012,Evening,2023-01-12,sh0008
584,ORD_00244,18:53:34,1,1,it033,83,83,r000012,Evening,2023-01-12,sh0008
585,ORD_00245,21:41:13,3,1,it030,83,83,r000012,Evening,2023-01-12,sh0008
586,ORD_00245,21:41:13,4,1,it026,83,83,r000012,Evening,2023-01-12,sh0008
587,ORD_00246,12:07:18,2,0,it021,83,83,r000012,Morning,2023-01-12,sh0007
588,ORD_00246,12:07:18,4,0,it030,83,83,r000012,Morning,2023-01-12,sh0007
589,ORD_00247,12:58:27,10,1,it015,83,83,r000012,Morning,2023-01-12,sh0007
590,ORD_00247,12:58:27,9,1,it003,83,83,r000012,Morning,2023-01-12,sh0007
591,ORD_00247,12:58:27,5,1,it034,83,83,r000012,Morning,2023-01-12,sh0007
592,ORD_00247,12:58:27,1,1,it032,83,83,r000012,Morning,2023-01-12,sh0007
593,ORD_00248,22:11:06,8,1,it022,83,83,r000012,Evening,2023-01-12,sh0008
594,ORD_00248,22:11:06,4,1,it002,83,83,r000012,Evening,2023-01-12,sh0008
595,ORD_00248,22:11:06,5,1,it022,83,83,r000012,Evening,2023-01-12,sh0008
596,ORD_00248,22:11:06,3,1,it008,83,83,r000012,Evening,2023-01-12,sh0008
597,ORD_00249,20:15:22,2,0,it004,83,83,r000012,Evening,2023-01-12,sh0008
598,ORD_00249,20:15:22,2,0,it029,83,83,r000012,Evening,2023-01-12,sh0008
599,ORD_00249,20:15:22,4,0,it021,83,83,r000012,Evening,2023-01-12,sh0008
600,ORD_00250,12:44:05,7,0,it033,83,83,r000012,Morning,2023-01-12,sh0007
601,ORD_00250,12:44:05,2,0,it021,83,83,r000012,Morning,2023-01-12,sh0007
602,ORD_00250,12:44:05,4,0,it019,83,83,r000012,Morning,2023-01-12,sh0007
603,ORD_00250,12:44:05,3,0,it022,83,83,r000012,Morning,2023-01-12,sh0007
604,ORD_00251,21:20:32,7,1,it019,83,83,r000012,Evening,2023-01-12,sh0008
